no,dates,type,work,h1,h2,h3,h4,h5,h6,h7,h8,h9,h10,h11,h12,h13
6229,2018-07-12,ts_kal,home,27,20,27,25,25,25,22,26,48,91,93,85,79
6230,2018-07-12,ts_kal,work,34,30,43,33,46,34,44,53,45,51,55,-999,-999
6231,2018-07-13,ts_kal,home,69,66,57,55,30,30,9,11,59,84,83,54,61
6232,2018-07-13,ts_kal,work,3,23,14,16,33,34,40,41,39,48,46,-999,-999
6233,2018-07-14,ts_kal,home,66,61,32,33,31,31,41,8,6,23,14,7,12
6234,2018-07-14,ts_kal,work,4,12,2,7,8,19,8,12,18,25,8,-999,-999
6235,2018-07-15,ts_kal,home,11,6,10,5,6,3,3,30,7,14,8,10,9
6236,2018-07-15,ts_kal,work,5,4,3,6,2,5,5,2,9,5,7,-999,-999
6237,2018-07-16,ts_kal,home,14,5,10,9,8,7,5,7,24,36,43,43,39
6238,2018-07-16,ts_kal,work,6,5,6,34,14,16,17,17,21,25,28,-999,-999
6239,2018-07-17,ts_kal,home,39,39,36,32,31,25,16,26,23,15,23,21,22
6240,2018-07-17,ts_kal,work,22,21,27,27,20,27,20,22,19,36,35,-999,-999
6241,2018-07-18,ts_kal,home,19,21,21,24,22,19,19,18,18,21,30,24,21
6242,2018-07-18,ts_kal,work,19,16,18,21,24,25,18,37,28,13,16,-999,-999
6243,2018-07-19,ts_kal,home,18,12,17,10,13,10,7,33,26,40,27,20,24
6244,2018-07-19,ts_kal,work,2,8,5,12,7,5,14,25,24,29,26,-999,-999
6245,2018-07-20,ts_kal,home,27,30,22,12,10,12,10,10,38,46,45,48,52
6246,2018-07-20,ts_kal,work,9,10,10,21,25,21,31,32,33,28,42,-999,-999
6247,2018-07-21,ts_kal,home,54,54,53,48,45,50,60,45,38,44,38,39,46
6248,2018-07-21,ts_kal,work,46,38,26,31,21,40,44,51,46,46,44,-999,-999
6249,2018-07-22,ts_kal,home,40,42,48,46,47,43,45,47,20,27,21,15,16
6250,2018-07-22,ts_kal,work,45,8,7,14,30,6,6,16,25,12,12,-999,-999
6251,2018-07-23,ts_kal,home,14,21,23,21,19,17,19,19,16,14,20,18,17
6252,2018-07-23,ts_kal,work,32,10,20,21,13,11,13,13,18,24,18,-999,-999
6253,2018-07-24,ts_kal,home,13,14,10,15,11,9,9,15,20,22,24,19,22
6254,2018-07-24,ts_kal,work,13,19,24,24,15,23,26,25,25,38,33,-999,-999
6255,2018-07-25,ts_kal,home,21,23,23,23,21,21,30,35,12,21,15,15,13
6256,2018-07-25,ts_kal,work,15,11,22,22,32,37,30,18,23,39,18,-999,-999
6257,2018-07-26,ts_kal,home,18,25,21,22,22,33,23,21,24,25,25,26,29
6258,2018-07-26,ts_kal,work,19,15,17,20,42,42,30,26,24,25,23,-999,-999
6259,2018-07-27,ts_kal,home,25,26,28,26,23,25,30,19,35,31,32,34,31
6260,2018-07-27,ts_kal,work,24,24,37,44,40,42,40,33,33,29,43,-999,-999
6261,2018-07-28,ts_kal,home,34,33,27,36,41,34,31,21,19,25,21,18,17
6262,2018-07-28,ts_kal,work,19,20,24,36,26,28,20,15,20,18,26,-999,-999
6263,2018-07-29,ts_kal,home,16,18,13,13,9,7,14,10,19,21,16,13,14
6264,2018-07-29,ts_kal,work,10,8,12,12,12,9,14,10,8,10,14,-999,-999
6265,2018-07-30,ts_kal,home,17,12,14,10,13,12,10,9,19,21,22,21,20
6266,2018-07-30,ts_kal,work,14,14,12,6,25,23,7,17,13,23,13,-999,-999
6267,2018-07-31,ts_kal,home,18,15,21,18,20,22,9,14,20,12,12,15,17
6268,2018-07-31,ts_kal,work,17,17,21,31,11,16,16,25,24,11,17,-999,-999
6269,2018-08-01,ts_kal,home,15,18,26,21,19,22,22,18,37,34,32,26,22
6270,2018-08-01,ts_kal,work,26,24,30,35,30,23,32,29,36,29,32,-999,-999
6271,2018-08-02,ts_kal,home,17,17,16,15,14,13,14,10,18,18,20,20,14
6272,2018-08-02,ts_kal,work,15,16,16,17,19,11,15,35,11,11,16,-999,-999
6273,2018-08-03,ts_kal,home,14,13,7,11,11,9,5,5,23,19,21,20,19
6274,2018-08-03,ts_kal,work,11,12,9,17,15,14,12,12,11,15,19,-999,-999
6275,2018-08-04,ts_kal,home,20,14,17,15,14,13,14,12,49,27,26,27,20
6276,2018-08-04,ts_kal,work,14,13,13,12,19,39,16,16,15,25,21,-999,-999
6277,2018-08-05,ts_kal,home,23,25,27,21,18,76,18,15,23,26,18,24,23
6278,2018-08-05,ts_kal,work,26,13,12,19,23,28,30,18,18,16,17,-999,-999
6279,2018-08-06,ts_kal,home,27,23,26,26,26,23,20,15,15,24,27,28,15
6280,2018-08-06,ts_kal,work,20,25,25,24,29,24,30,40,36,31,17,-999,-999
6281,2018-08-07,ts_kal,home,14,8,10,7,9,5,9,8,43,35,16,20,15
6282,2018-08-07,ts_kal,work,8,12,12,13,15,14,14,16,19,13,22,-999,-999
6283,2018-08-08,ts_kal,home,15,16,16,15,17,16,12,12,49,51,50,43,40
6284,2018-08-08,ts_kal,work,13,15,17,16,23,26,31,32,29,45,43,-999,-999
6285,2018-08-09,ts_kal,home,40,52,50,48,33,38,49,46,32,30,44,36,38
6286,2018-08-09,ts_kal,work,40,35,30,34,26,26,25,25,35,39,50,-999,-999
6287,2018-08-10,ts_kal,home,43,39,35,22,25,30,34,29,26,20,31,34,31
6288,2018-08-10,ts_kal,work,39,55,51,40,10,7,16,19,14,20,22,-999,-999
6289,2018-08-11,ts_kal,home,27,33,34,36,26,22,28,30,42,44,51,57,60
6290,2018-08-11,ts_kal,work,12,16,23,19,25,20,30,26,38,52,48,-999,-999
6291,2018-08-12,ts_kal,home,45,21,23,44,52,29,12,9,10,16,6,10,2
6292,2018-08-12,ts_kal,work,22,21,33,50,47,9,23,22,5,9,16,-999,-999
6293,2018-08-13,ts_kal,home,5,15,12,8,4,7,6,12,13,15,12,11,10
6294,2018-08-13,ts_kal,work,10,7,9,10,11,17,14,12,21,29,34,-999,-999
6295,2018-08-14,ts_kal,home,11,10,12,15,12,13,11,13,17,36,24,28,19
6296,2018-08-14,ts_kal,work,12,18,12,18,19,24,23,17,21,24,19,-999,-999
6297,2018-08-15,ts_kal,home,20,17,10,7,9,11,10,13,3,1,13,16,19
6298,2018-08-15,ts_kal,work,12,15,12,14,2,6,7,6,1,8,3,-999,-999
6299,2018-08-16,ts_kal,home,23,29,26,22,11,12,7,9,34,41,49,67,72
6300,2018-08-16,ts_kal,work,15,8,13,19,25,28,28,21,29,30,29,-999,-999
6301,2018-08-17,ts_kal,home,56,27,8,20,20,17,17,16,20,25,30,27,24
6302,2018-08-17,ts_kal,work,15,16,18,7,11,14,23,17,23,23,12,-999,-999
6303,2018-08-18,ts_kal,home,15,18,18,25,19,12,11,15,22,22,27,19,21
6304,2018-08-18,ts_kal,work,14,12,14,20,20,24,25,11,8,19,15,-999,-999
6305,2018-08-19,ts_kal,home,18,17,14,15,10,10,12,11,11,14,18,17,13
6306,2018-08-19,ts_kal,work,8,11,9,12,6,7,22,17,8,10,12,-999,-999
6307,2018-08-20,ts_kal,home,17,11,6,14,5,4,5,6,4,8,11,11,6
6308,2018-08-20,ts_kal,work,7,2,4,14,14,10,7,15,31,16,7,-999,-999
6309,2018-08-21,ts_kal,home,5,8,7,4,3,2,5,6,16,20,16,14,16
6310,2018-08-21,ts_kal,work,5,6,4,5,25,5,7,5,13,17,17,-999,-999
6311,2018-08-22,ts_kal,home,17,18,13,5,5,9,15,11,31,39,35,33,34
6312,2018-08-22,ts_kal,work,13,13,12,8,9,18,13,25,27,31,25,-999,-999
6313,2018-08-23,ts_kal,home,31,28,37,35,30,28,28,21,15,13,10,6,9
6314,2018-08-23,ts_kal,work,6,8,8,9,10,4,12,27,24,11,11,-999,-999
6315,2018-08-24,ts_kal,home,6,9,4,7,6,4,6,6,16,23,21,14,14
6316,2018-08-24,ts_kal,work,9,11,11,14,14,15,21,17,14,16,20,-999,-999
6317,2018-08-25,ts_kal,home,11,11,16,10,8,6,9,5,24,17,23,16,18
6318,2018-08-25,ts_kal,work,11,16,14,29,16,10,26,20,27,14,23,-999,-999
6319,2018-08-26,ts_kal,home,20,25,31,31,26,25,25,24,25,26,22,24,13
6320,2018-08-26,ts_kal,work,17,27,12,17,19,17,19,14,13,16,17,-999,-999
6321,2018-08-27,ts_kal,home,14,10,19,17,13,15,16,9,17,16,8,10,8
6322,2018-08-27,ts_kal,work,9,14,12,17,19,16,15,10,15,16,16,-999,-999
6323,2018-08-28,ts_kal,home,8,10,11,10,10,12,13,14,14,10,5,4,3
6324,2018-08-28,ts_kal,work,17,6,12,29,25,5,9,9,20,12,6,-999,-999
6325,2018-08-29,ts_kal,home,13,29,15,36,49,43,42,41,36,61,61,59,56
6326,2018-08-29,ts_kal,work,38,28,41,24,19,30,22,27,35,42,48,-999,-999
6327,2018-08-30,ts_kal,home,52,48,35,41,44,41,40,36,15,15,22,24,19
6328,2018-08-30,ts_kal,work,28,32,28,19,15,14,15,16,9,10,14,-999,-999
6329,2018-08-31,ts_kal,home,16,13,14,18,13,17,16,13,92,98,87,79,82
6330,2018-08-31,ts_kal,work,13,6,8,12,11,21,28,40,38,33,73,-999,-999
6331,2018-09-01,ts_kal,home,77,85,79,74,69,41,43,45,76,81,103,79,51
6332,2018-09-01,ts_kal,work,52,55,62,71,69,60,64,74,56,56,68,-999,-999
6333,2018-09-02,ts_kal,home,20,11,14,13,12,8,9,6,51,63,77,78,77
6334,2018-09-02,ts_kal,work,5,8,7,18,12,19,6,23,29,33,67,-999,-999
6335,2018-09-03,ts_kal,home,74,64,55,43,45,51,47,44,70,68,78,57,52
6336,2018-09-03,ts_kal,work,26,22,23,27,24,63,65,68,55,72,71,-999,-999
6337,2018-09-04,ts_kal,home,53,73,63,54,32,42,46,47,6,3,11,7,8
6338,2018-09-04,ts_kal,work,27,29,18,12,14,19,14,15,10,15,9,-999,-999
6339,2018-09-05,ts_kal,home,12,12,11,16,16,13,13,12,21,15,20,17,22
6340,2018-09-05,ts_kal,work,15,24,9,16,19,22,16,19,16,14,22,-999,-999
6341,2018-09-06,ts_kal,home,22,24,22,16,21,27,22,21,30,40,42,41,43
6342,2018-09-06,ts_kal,work,21,30,25,18,20,16,18,18,23,22,22,-999,-999
6343,2018-09-07,ts_kal,home,45,41,39,33,34,32,26,24,34,34,32,30,31
6344,2018-09-07,ts_kal,work,34,40,31,24,23,20,22,27,26,30,36,-999,-999
6345,2018-09-08,ts_kal,home,32,17,11,14,5,6,8,11,12,10,10,15,8
6346,2018-09-08,ts_kal,work,10,7,8,9,9,13,18,17,19,16,9,-999,-999
6347,2018-09-09,ts_kal,home,15,11,7,7,9,45,7,14,30,23,35,49,47
6348,2018-09-09,ts_kal,work,13,9,9,12,20,26,27,26,27,30,31,-999,-999
6349,2018-09-10,ts_kal,home,49,51,44,37,35,25,33,30,21,18,13,14,11
6350,2018-09-10,ts_kal,work,28,31,31,23,26,20,22,19,20,21,24,-999,-999
6351,2018-09-11,ts_kal,home,9,9,10,9,7,11,7,9,28,42,42,43,34
6352,2018-09-11,ts_kal,work,13,13,19,17,14,12,14,17,10,22,20,-999,-999
6353,2018-09-12,ts_kal,home,32,20,18,16,20,13,15,15,21,30,46,43,38
6354,2018-09-12,ts_kal,work,17,22,39,33,25,35,27,47,36,14,19,-999,-999
6355,2018-09-13,ts_kal,home,38,33,38,39,31,36,36,40,26,31,35,38,38
6356,2018-09-13,ts_kal,work,44,41,8,6,9,6,8,10,19,15,18,-999,-999
6357,2018-09-14,ts_kal,home,46,36,37,9,6,14,12,19,18,20,25,29,27
6358,2018-09-14,ts_kal,work,16,16,10,15,17,24,23,21,23,19,19,-999,-999
6359,2018-09-15,ts_kal,home,34,30,30,26,26,26,24,26,23,15,17,19,13
6360,2018-09-15,ts_kal,work,31,36,27,24,17,16,13,16,13,21,21,-999,-999
6361,2018-09-16,ts_kal,home,11,15,7,15,8,7,13,10,11,11,9,8,7
6362,2018-09-16,ts_kal,work,13,10,14,17,13,16,13,11,17,6,9,-999,-999
6363,2018-09-17,ts_kal,home,5,9,5,5,4,2,3,1,5,14,20,26,23
6364,2018-09-17,ts_kal,work,6,6,8,3,6,5,2,2,1,2,3,-999,-999
6365,2018-09-18,ts_kal,home,19,14,18,14,19,30,36,39,38,46,44,37,31
6366,2018-09-18,ts_kal,work,32,34,29,23,19,26,28,32,38,39,41,-999,-999
6367,2018-09-19,ts_kal,home,30,31,27,29,26,26,30,29,37,30,41,47,42
6368,2018-09-19,ts_kal,work,29,24,23,34,20,15,20,37,25,29,28,-999,-999
6369,2018-09-20,ts_kal,home,43,41,38,37,34,30,29,34,33,37,54,57,60
6370,2018-09-20,ts_kal,work,31,41,29,27,31,39,46,46,32,28,34,-999,-999
6371,2018-09-21,ts_kal,home,55,46,35,31,36,35,34,41,32,36,50,48,50
6372,2018-09-21,ts_kal,work,42,29,29,43,26,30,43,28,25,31,21,-999,-999
6373,2018-09-22,ts_kal,home,50,52,48,44,40,37,32,37,43,43,39,39,42
6374,2018-09-22,ts_kal,work,42,38,27,19,28,23,24,27,18,19,40,-999,-999
6375,2018-09-23,ts_kal,home,35,39,43,40,34,31,33,30,30,31,38,47,30
6376,2018-09-23,ts_kal,work,22,12,16,15,19,13,18,12,12,14,20,-999,-999
6377,2018-09-24,ts_kal,home,34,27,27,25,24,21,21,20,20,30,40,30,31
6378,2018-09-24,ts_kal,work,20,25,25,20,17,17,16,16,17,20,22,-999,-999
6379,2018-09-25,ts_kal,home,27,26,22,21,21,23,17,19,46,54,52,60,58
6380,2018-09-25,ts_kal,work,15,19,20,23,18,19,25,25,26,32,37,-999,-999
6381,2018-09-26,ts_kal,home,51,34,23,19,24,19,20,20,30,41,44,48,49
6382,2018-09-26,ts_kal,work,12,16,26,31,21,31,30,29,26,29,35,-999,-999
6383,2018-09-27,ts_kal,home,46,44,41,39,34,29,30,20,26,30,33,25,26
6384,2018-09-27,ts_kal,work,21,13,14,14,16,17,15,15,21,25,16,-999,-999
6385,2018-09-28,ts_kal,home,21,21,22,18,19,21,19,22,26,42,34,18,25
6386,2018-09-28,ts_kal,work,29,30,25,27,35,32,17,10,12,20,9,-999,-999
6387,2018-09-29,ts_kal,home,13,16,9,11,15,11,13,8,15,20,23,23,18
6388,2018-09-29,ts_kal,work,3,7,13,9,10,7,16,16,11,16,17,-999,-999
6389,2018-09-30,ts_kal,home,17,21,19,19,21,18,17,16,18,19,30,32,28
6390,2018-09-30,ts_kal,work,14,18,14,22,24,23,13,16,17,15,18,-999,-999
6391,2018-10-01,ts_kal,home,25,23,22,19,21,22,21,24,24,26,33,38,35
6392,2018-10-01,ts_kal,work,18,14,15,15,11,5,13,17,15,26,23,-999,-999
6393,2018-10-02,ts_kal,home,37,39,31,27,21,26,22,20,28,27,33,28,29
6394,2018-10-02,ts_kal,work,18,17,16,12,15,7,12,15,16,21,28,-999,-999
6395,2018-10-03,ts_kal,home,30,34,31,26,25,22,22,15,33,27,32,26,30
6396,2018-10-03,ts_kal,work,15,16,16,42,17,9,9,13,19,24,33,-999,-999
6397,2018-10-04,ts_kal,home,29,34,33,23,19,23,17,19,22,22,29,34,27
6398,2018-10-04,ts_kal,work,11,11,18,31,32,37,33,19,26,21,25,-999,-999
6399,2018-10-05,ts_kal,home,32,28,27,23,21,18,22,19,37,32,37,38,36
6400,2018-10-05,ts_kal,work,22,29,31,30,26,48,74,42,32,31,38,-999,-999
6401,2018-10-06,ts_kal,home,42,39,36,35,31,40,35,36,52,31,22,33,41
6402,2018-10-06,ts_kal,work,41,37,32,30,40,33,43,44,39,38,53,-999,-999
6403,2018-10-07,ts_kal,home,42,29,38,48,43,46,47,41,36,44,52,45,47
6404,2018-10-07,ts_kal,work,23,14,18,19,20,17,26,31,19,24,35,-999,-999
6405,2018-10-08,ts_kal,home,31,19,16,20,15,18,16,18,29,31,34,41,38
6406,2018-10-08,ts_kal,work,9,16,9,16,16,11,13,21,24,19,26,-999,-999
6407,2018-10-09,ts_kal,home,39,34,32,28,28,29,24,23,32,47,45,53,53
6408,2018-10-09,ts_kal,work,18,21,20,21,19,16,21,20,22,38,29,-999,-999
6409,2018-10-10,ts_kal,home,48,44,33,38,36,27,29,25,23,13,18,21,19
6410,2018-10-10,ts_kal,work,16,19,19,31,46,40,34,19,16,18,22,-999,-999
6411,2018-10-11,ts_kal,home,20,17,14,13,10,10,12,10,26,30,32,39,35
6412,2018-10-11,ts_kal,work,10,15,16,23,22,22,17,16,12,20,18,-999,-999
6413,2018-10-12,ts_kal,home,36,39,36,32,32,29,24,28,27,32,50,49,52
6414,2018-10-12,ts_kal,work,18,29,23,24,26,19,34,39,43,46,35,-999,-999
6415,2018-10-13,ts_kal,home,45,42,43,37,32,33,28,27,39,52,60,56,50
6416,2018-10-13,ts_kal,work,31,32,34,41,43,33,26,30,50,39,39,-999,-999
6417,2018-10-14,ts_kal,home,43,38,36,36,38,37,34,36,23,32,26,31,29
6418,2018-10-14,ts_kal,work,35,37,38,26,23,12,24,22,27,29,39,-999,-999
6419,2018-10-15,ts_kal,home,36,34,37,32,30,32,34,37,31,45,53,51,51
6420,2018-10-15,ts_kal,work,38,34,40,45,43,40,40,43,38,40,38,-999,-999
6421,2018-10-16,ts_kal,home,45,43,33,34,29,28,23,21,34,39,48,48,43
6422,2018-10-16,ts_kal,work,20,21,28,32,27,21,25,36,45,39,24,-999,-999
6423,2018-10-17,ts_kal,home,49,41,35,38,40,31,22,15,9,6,9,7,10
6424,2018-10-17,ts_kal,work,4,2,2,3,10,5,12,39,40,4,5,-999,-999
6425,2018-10-18,ts_kal,home,13,9,11,12,12,18,13,10,24,30,30,32,35
6426,2018-10-18,ts_kal,work,10,15,24,23,27,18,27,38,25,31,37,-999,-999
6427,2018-10-19,ts_kal,home,34,41,42,42,38,40,42,45,62,66,60,68,70
6428,2018-10-19,ts_kal,work,40,38,41,33,28,45,48,53,48,50,49,-999,-999
6429,2018-10-20,ts_kal,home,59,56,45,43,40,42,44,44,48,55,54,51,52
6430,2018-10-20,ts_kal,work,42,45,45,36,43,39,52,58,53,52,52,-999,-999
6431,2018-10-21,ts_kal,home,47,43,40,31,30,31,32,30,69,74,65,64,65
6432,2018-10-21,ts_kal,work,32,30,29,23,33,29,40,43,55,52,66,-999,-999
6433,2018-10-22,ts_kal,home,59,62,48,43,27,22,29,33,29,32,36,23,23
6434,2018-10-22,ts_kal,work,18,11,22,19,34,28,23,19,22,27,29,-999,-999
6435,2018-10-23,ts_kal,home,14,11,9,16,14,15,16,10,28,35,30,24,29
6436,2018-10-23,ts_kal,work,9,13,11,19,22,15,15,15,20,26,29,-999,-999
6437,2018-10-24,ts_kal,home,23,22,25,27,25,30,25,26,26,23,24,25,23
6438,2018-10-24,ts_kal,work,22,19,23,27,23,19,22,26,15,30,29,-999,-999
6439,2018-10-25,ts_kal,home,26,27,19,19,17,22,17,23,40,50,64,52,38
6440,2018-10-25,ts_kal,work,26,30,26,33,30,43,40,32,40,38,41,-999,-999
6441,2018-10-26,ts_kal,home,44,44,50,47,46,43,40,41,84,83,77,88,76
6442,2018-10-26,ts_kal,work,33,36,41,51,38,39,42,49,64,69,70,-999,-999
6443,2018-10-27,ts_kal,home,65,53,43,41,47,49,44,33,15,37,28,18,19
6444,2018-10-27,ts_kal,work,32,26,14,6,7,7,6,9,12,8,16,-999,-999
6445,2018-10-28,ts_kal,home,12,10,10,10,6,13,13,16,33,38,41,38,35
6446,2018-10-28,ts_kal,work,20,25,35,30,41,30,36,30,29,32,33,-999,-999
6447,2018-10-29,ts_kal,home,33,32,32,31,27,34,29,24,25,37,33,30,20
6448,2018-10-29,ts_kal,work,21,18,21,30,33,28,29,27,42,46,36,-999,-999
6449,2018-10-30,ts_kal,home,25,27,26,26,28,39,48,51,50,59,66,65,65
6450,2018-10-30,ts_kal,work,59,52,52,50,51,47,45,56,46,55,51,-999,-999
6451,2018-10-31,ts_kal,home,60,62,54,46,37,35,33,37,25,22,26,25,27
6452,2018-10-31,ts_kal,work,39,49,37,17,24,28,22,22,37,41,34,-999,-999
6453,2018-11-01,ts_kal,home,27,29,38,41,33,32,32,26,21,26,26,23,23
6454,2018-11-01,ts_kal,work,32,28,27,30,27,20,24,17,24,24,26,-999,-999
6455,2018-11-02,ts_kal,home,27,26,25,25,23,26,31,26,26,46,36,45,47
6456,2018-11-02,ts_kal,work,31,23,16,28,25,23,29,28,32,31,27,-999,-999
6457,2018-11-03,ts_kal,home,49,47,40,40,32,38,37,35,85,75,66,61,50
6458,2018-11-03,ts_kal,work,34,29,36,40,44,43,34,40,51,46,78,-999,-999
6459,2018-11-04,ts_kal,home,44,35,29,26,26,24,18,18,22,24,22,21,19
6460,2018-11-04,ts_kal,work,12,9,15,18,19,16,20,19,21,22,21,-999,-999
6461,2018-11-05,ts_kal,home,42,46,40,42,40,48,44,46,32,30,40,43,41
6462,2018-11-05,ts_kal,work,34,30,27,27,20,18,30,9,20,18,30,-999,-999
6463,2018-11-06,ts_kal,home,38,26,17,16,16,17,18,16,90,86,77,81,81
6464,2018-11-06,ts_kal,work,19,19,36,19,20,28,51,74,84,81,85,-999,-999
6465,2018-11-07,ts_kal,home,84,73,74,72,67,62,63,67,52,60,67,56,50
6466,2018-11-07,ts_kal,work,69,87,72,70,60,50,44,45,40,45,52,-999,-999
6467,2018-11-08,ts_kal,home,54,54,54,47,47,46,45,50,119,140,136,126,117
6468,2018-11-08,ts_kal,work,56,64,74,81,102,105,103,106,106,107,108,-999,-999
6469,2018-11-09,ts_kal,home,105,99,99,93,107,110,93,78,73,89,86,79,60
6470,2018-11-09,ts_kal,work,71,76,72,79,82,67,64,68,70,63,59,-999,-999
6471,2018-11-10,ts_kal,home,59,57,38,29,31,26,28,32,26,13,22,17,8
6472,2018-11-10,ts_kal,work,31,27,31,40,39,39,43,39,39,42,28,-999,-999
6473,2018-11-11,ts_kal,home,14,12,12,2,6,5,4,5,23,31,23,31,31
6474,2018-11-11,ts_kal,work,1,6,2,6,4,18,21,22,21,28,24,-999,-999
6475,2018-11-12,ts_kal,home,32,33,35,22,17,23,31,32,43,49,48,41,34
6476,2018-11-12,ts_kal,work,27,29,30,30,35,34,36,38,40,41,45,-999,-999
6477,2018-11-13,ts_kal,home,31,23,20,22,27,30,30,25,18,12,22,24,21
6478,2018-11-13,ts_kal,work,15,18,21,22,25,31,20,17,14,17,14,-999,-999
6479,2018-11-14,ts_kal,home,23,30,28,26,24,24,23,21,20,19,19,22,13
6480,2018-11-14,ts_kal,work,20,20,22,26,23,22,20,24,28,23,18,-999,-999
6481,2018-11-15,ts_kal,home,17,19,14,17,18,20,19,22,59,64,72,58,58
6482,2018-11-15,ts_kal,work,23,15,27,33,34,33,41,41,41,44,57,-999,-999
6483,2018-11-16,ts_kal,home,47,47,42,43,43,44,41,44,38,42,35,32,25
6484,2018-11-16,ts_kal,work,44,45,51,47,43,20,23,17,40,44,42,-999,-999
6485,2018-11-17,ts_kal,home,19,22,22,31,48,50,58,49,13,13,21,19,19
6486,2018-11-17,ts_kal,work,35,33,29,24,24,19,16,20,15,22,17,-999,-999
6487,2018-11-18,ts_kal,home,21,19,19,19,21,23,18,28,25,36,36,32,23
6488,2018-11-18,ts_kal,work,19,13,21,21,17,19,21,28,25,25,17,-999,-999
6489,2018-11-19,ts_kal,home,22,26,19,23,29,29,26,21,43,42,46,51,47
6490,2018-11-19,ts_kal,work,34,43,50,37,20,19,22,35,36,36,37,-999,-999
6491,2018-11-20,ts_kal,home,49,49,44,43,43,41,43,34,26,37,49,54,38
6492,2018-11-20,ts_kal,work,32,23,23,30,33,34,32,34,38,40,28,-999,-999
6493,2018-11-21,ts_kal,home,38,30,29,36,40,42,39,45,79,78,95,88,83
6494,2018-11-21,ts_kal,work,45,50,59,53,60,68,60,67,77,76,74,-999,-999
6495,2018-11-22,ts_kal,home,74,66,60,61,63,67,66,67,54,59,82,82,89
6496,2018-11-22,ts_kal,work,80,89,93,96,67,37,41,80,68,42,50,-999,-999
6497,2018-11-23,ts_kal,home,75,61,66,46,38,42,40,31,46,38,37,31,26
6498,2018-11-23,ts_kal,work,32,35,36,40,45,54,59,60,66,57,52,-999,-999
6499,2018-11-24,ts_kal,home,33,28,32,26,30,28,23,19,22,25,43,39,38
6500,2018-11-24,ts_kal,work,15,14,23,26,24,15,21,26,27,19,26,-999,-999
6501,2018-11-25,ts_kal,home,37,38,29,31,32,26,28,25,38,29,54,50,42
6502,2018-11-25,ts_kal,work,26,28,30,39,35,36,44,40,44,44,40,-999,-999
6503,2018-11-26,ts_kal,home,41,40,42,37,33,31,30,29,9,29,18,18,21
6504,2018-11-26,ts_kal,work,27,16,25,28,14,14,17,20,11,11,11,-999,-999
6505,2018-11-27,ts_kal,home,15,20,15,17,19,19,20,20,34,38,36,31,28
6506,2018-11-27,ts_kal,work,20,16,24,32,20,17,19,26,38,36,33,-999,-999
6507,2018-11-28,ts_kal,home,25,24,27,33,30,31,36,35,188,198,152,90,66
6508,2018-11-28,ts_kal,work,40,46,44,65,109,155,214,210,198,204,194,-999,-999
6509,2018-11-29,ts_kal,home,38,33,27,26,22,31,27,32,23,24,21,26,32
6510,2018-11-29,ts_kal,work,34,25,31,29,30,22,24,19,29,29,23,-999,-999
6511,2018-11-30,ts_kal,home,30,27,27,28,34,38,33,36,48,47,39,49,30
6512,2018-11-30,ts_kal,work,35,35,33,24,48,59,59,56,51,51,50,-999,-999
6513,2018-12-01,ts_kal,home,28,30,28,31,26,28,34,35,49,59,60,59,50
6514,2018-12-01,ts_kal,work,36,33,37,41,33,28,28,27,33,36,43,-999,-999
6515,2018-12-02,ts_kal,home,44,32,30,25,28,15,16,12,23,31,37,39,44
6516,2018-12-02,ts_kal,work,17,13,11,18,31,36,48,38,38,14,9,-999,-999
6517,2018-12-03,ts_kal,home,38,38,42,46,40,37,40,42,42,34,41,37,37
6518,2018-12-03,ts_kal,work,48,43,43,42,36,35,19,17,67,75,43,-999,-999
6519,2018-12-04,ts_kal,home,24,21,20,20,18,18,13,18,32,20,32,35,25
6520,2018-12-04,ts_kal,work,18,10,15,14,12,13,21,19,28,24,28,-999,-999
6521,2018-12-05,ts_kal,home,24,21,24,20,23,27,22,29,22,24,28,21,27
6522,2018-12-05,ts_kal,work,28,29,29,35,38,32,32,30,21,23,23,-999,-999
6523,2018-12-06,ts_kal,home,22,29,25,26,25,21,22,13,20,41,30,29,29
6524,2018-12-06,ts_kal,work,17,11,10,8,10,17,21,31,22,24,24,-999,-999
6525,2018-12-07,ts_kal,home,25,29,27,25,26,24,27,23,30,45,36,36,31
6526,2018-12-07,ts_kal,work,31,27,30,20,23,26,22,26,26,33,27,-999,-999
6527,2018-12-08,ts_kal,home,29,26,32,22,27,25,17,19,27,28,29,27,28
6528,2018-12-08,ts_kal,work,18,17,12,24,21,14,20,16,27,28,27,-999,-999
6529,2018-12-09,ts_kal,home,30,23,34,25,28,29,27,18,31,39,32,29,29
6530,2018-12-09,ts_kal,work,23,21,22,29,27,21,32,29,37,37,35,-999,-999
6531,2018-12-10,ts_kal,home,35,25,34,29,31,32,33,36,37,46,46,50,48
6532,2018-12-10,ts_kal,work,34,32,35,36,29,25,29,32,35,33,34,-999,-999
6533,2018-12-11,ts_kal,home,51,43,52,54,49,54,54,50,56,61,64,59,64
6534,2018-12-11,ts_kal,work,51,45,48,50,58,45,54,63,71,66,64,-999,-999
6535,2018-12-12,ts_kal,home,70,69,64,69,70,65,68,65,35,73,81,72,60
6536,2018-12-12,ts_kal,work,68,67,95,39,67,59,62,29,25,19,31,-999,-999
6537,2018-12-13,ts_kal,home,49,51,62,72,69,68,67,72,62,77,98,90,73
6538,2018-12-13,ts_kal,work,72,93,94,87,65,69,69,84,78,76,58,-999,-999
